vehicle_id,timestamp,x_position,y_position,speed,vehicle_density,mobility_pattern,RSU_id,link_quality_dB,bandwidth_MHz,URLLC_flag,interference_dB,tx_power_mW,rx_power_mW,residual_energy_J,energy_consumed_J,route_id,hop_count,end_to_end_delay_ms,throughput_Mbps,routing_stability,reward_value,optimal_action
V231,132,22.21078105,82.2983805,23.90775242,43,highway,RSU_3,18.58245858,25,0,13.29288176,109.7909737,106.839772,840.5748687,8.450138372,R6,3,25.10699269,30.45468887,stable,1.128494901,next-hop
V232,133,11.98653673,93.27105081,18.49154472,36,highway,RSU_4,18.37115906,20,0,7.42176545,192.0720141,50.50498392,564.9508472,5.928052223,R5,7,12.13929734,12.22042289,stable,0.947402365,next-hop
V233,134,33.76151714,54.42539661,6.937090664,84,urban,RSU_1,21.40781783,10,0,6.25069738,107.2577512,87.10409831,966.1769356,7.583222454,R2,7,45.33849011,21.69035914,unstable,0.40257716,stay
V234,135,94.29097039,20.02820179,5.450725224,89,rural,RSU_3,39.33767959,25,0,9.759046724,169.6354143,86.17522229,630.3171575,4.125451437,R7,4,45.07711781,9.684026978,stable,0.173577921,stay
V235,136,32.3202932,61.67836079,7.558304488,88,highway,RSU_3,24.50292147,20,0,12.62927237,87.4541481,93.66750015,659.4174615,7.597208942,R4,8,15.56012931,26.02866295,unstable,1.596807258,next-hop
V236,137,51.87906217,74.28814937,15.26246784,79,highway,RSU_5,29.14987096,25,0,8.179465159,155.5776125,66.77903712,833.0578691,1.36919185,R6,2,17.43214174,14.59808161,stable,0.823731378,stay
V237,138,70.30189589,73.79173934,28.32982293,69,rural,RSU_3,32.60728506,15,0,11.59000389,106.2409061,50.6899781,539.0958236,2.376093652,R5,3,19.10363483,13.45687153,unstable,0.680653258,stay
V238,139,36.36296024,52.14490242,20.93506203,31,highway,RSU_5,33.55554589,20,0,2.249080514,160.420705,81.83340413,813.806345,6.735665587,R4,6,25.32875335,9.821858825,stable,0.320418403,stay
V239,140,97.17820827,6.845871933,25.0456475,66,rural,RSU_1,32.20102416,15,0,14.03592141,156.2995205,54.99843479,958.0149801,5.040590962,R2,8,42.30694321,39.4445304,stable,0.881935863,stay
V240,141,96.24472949,37.11129384,16.65936486,86,urban,RSU_2,23.42320483,20,0,12.05985146,190.8435056,112.4535721,624.5452777,8.455140523,R7,6,11.49664507,33.77839448,stable,2.853557431,next-hop
V241,142,25.17822958,92.07666085,14.04165208,84,urban,RSU_2,17.79319568,10,1,7.124471128,155.2011717,62.1566428,680.9538634,4.077770285,R5,6,36.51759203,12.06067855,unstable,0.289492665,stay
V242,143,49.72485059,58.44489098,7.710009318,46,rural,RSU_4,22.04291188,15,1,6.992160232,128.9898574,79.76630772,616.1669788,7.904874821,R3,7,20.87600983,26.25932245,stable,1.178822016,next-hop
V243,144,30.08783098,53.83319433,26.89832555,67,urban,RSU_4,20.25738067,25,0,3.337528501,103.2281366,80.38002732,909.3843745,2.252015805,R6,3,13.80484215,34.73980769,stable,2.493974222,next-hop
V244,145,28.48404944,26.88535144,24.57900073,81,rural,RSU_1,18.40693262,20,0,12.60999841,158.894121,88.70052535,583.8039118,9.37131921,R8,2,20.22973115,44.51309084,stable,2.106666561,next-hop
V245,146,3.688694735,36.84489199,9.20295244,63,highway,RSU_2,15.61241829,25,0,11.99218362,93.96399247,104.7772644,673.3141177,4.765954043,R2,4,28.99741736,7.68074695,unstable,0.217217392,stay
V246,147,60.9564334,89.53460892,17.8065141,38,highway,RSU_4,38.39314623,10,1,10.1932462,179.4220192,83.05037054,800.5109107,3.078116776,R4,2,46.46363128,21.30597215,unstable,0.427770425,stay
V247,148,50.26790232,66.64630475,17.1843702,78,rural,RSU_3,38.02585966,20,1,3.318934138,109.6801456,51.80272871,702.2772163,8.102368483,R3,4,33.27208808,32.71789603,stable,0.90231995,stay
V248,149,5.147875125,78.73870268,20.62728882,27,highway,RSU_5,16.26042514,10,0,5.410437753,142.8990678,103.9777288,532.7346573,9.530975468,R7,2,32.31865083,5.702784816,stable,0.081145161,stay
V249,150,27.86464642,45.43454231,28.65467235,74,urban,RSU_4,19.32711432,20,1,7.965888152,151.5136765,55.75213202,973.8603338,9.262735557,R8,2,9.893346659,15.95868965,stable,1.520445571,next-hop
V250,151,90.8265886,63.02472195,19.49428604,66,highway,RSU_1,18.48751179,15,0,5.457635269,123.4987988,94.90873046,668.9502209,3.14145037,R8,3,8.591043741,38.52052407,stable,4.452385746,next-hop
V251,152,23.95618907,24.83836087,18.50543167,21,highway,RSU_2,22.03057336,25,0,7.641661001,159.6648533,106.2400656,722.8256064,7.048069295,R4,6,10.82586186,21.00814544,stable,1.870071082,next-hop
V252,153,14.48948721,70.54608303,6.258073323,58,rural,RSU_1,20.10172176,15,1,4.937448028,110.0260351,69.78831207,583.7726676,5.921721933,R2,8,9.299553794,8.802263281,stable,0.887308117,stay
V253,154,48.94527603,42.76013337,6.5726869,64,urban,RSU_5,38.64633843,15,1,6.544806549,84.15494885,81.43745372,932.6751195,7.525937523,R6,6,30.93639958,33.1967896,stable,0.997806335,next-hop
V254,155,98.56504541,44.25455148,9.683669783,51,highway,RSU_5,17.10426091,15,1,10.47985949,195.1121283,51.00350895,645.7143939,5.382395637,R3,6,25.36768623,16.25237571,stable,0.586848415,stay
V255,156,24.20552715,64.93223246,5.811769292,84,highway,RSU_1,20.29177068,15,0,13.60069405,118.4054998,106.271264,509.9115217,5.22786841,R8,8,5.224645305,36.57443419,unstable,6.948088241,next-hop
V256,157,67.21355474,93.62806215,23.58382239,57,rural,RSU_4,17.01808261,20,0,7.005398856,165.6154682,99.22827629,658.2012913,8.944361613,R3,6,20.79799938,45.50786923,unstable,2.098645171,next-hop
V257,158,76.16196153,6.400634661,23.0832576,96,rural,RSU_4,39.50963372,25,1,10.99480701,140.9040328,66.19711761,992.0298423,8.84130772,R2,2,10.73138683,28.75365833,stable,2.590985102,next-hop
V258,159,23.7637544,82.47432373,8.401405861,30,urban,RSU_2,37.96033773,20,0,3.752310123,160.2798413,77.31583385,573.4214364,8.088366927,R9,6,49.46537742,31.96147366,stable,0.565254606,stay
V259,160,72.82163486,29.23831104,25.90197252,29,highway,RSU_2,32.91578974,20,0,9.030633712,93.3123827,98.67215513,515.601244,7.344053935,R9,2,25.70709017,28.14826729,stable,1.021520699,next-hop
V260,161,36.77831327,44.39194545,8.869650871,78,rural,RSU_3,25.64932581,20,0,13.98215493,142.261745,75.07141853,789.0877951,7.10529921,R9,4,24.17569874,41.78489406,unstable,1.657331138,next-hop
V261,162,63.23058306,2.191332878,12.52938967,74,rural,RSU_3,19.75445339,15,1,2.363165458,127.0663464,61.36903429,685.8332732,1.505637153,R3,5,33.98784493,15.8771587,stable,0.452085888,stay
V262,163,63.35297108,30.10460778,11.22442248,39,rural,RSU_2,20.53724313,10,1,5.478245702,134.221948,86.29538702,897.4876496,7.745825668,R2,8,21.06920766,23.06947255,stable,1.017479575,next-hop
V263,164,53.57746841,50.26312426,14.30767746,36,urban,RSU_3,26.07600021,15,0,3.722415938,195.945,100.6497299,865.9438819,6.742940318,R4,8,37.19815826,45.27641448,stable,1.149738774,next-hop
V264,165,9.028977005,5.617607735,11.36659415,87,rural,RSU_1,34.20556678,20,1,8.930579233,96.35466858,72.45666549,592.709514,3.721702566,R2,5,45.71572027,37.56407103,stable,0.784471243,stay
V265,166,83.53024956,49.10957294,17.22377316,24,urban,RSU_4,21.6182374,15,0,10.83535203,170.5640212,58.52405902,782.3161526,8.380913376,R8,4,27.4503779,19.40386335,stable,0.623061403,stay
V266,167,32.0780065,92.71106289,15.18519703,79,urban,RSU_3,22.76979781,25,0,2.751129497,119.6411353,108.0680913,516.2180037,8.49202365,R1,2,22.23153597,42.46845231,stable,1.825359484,next-hop
V267,168,18.65185104,10.53932181,29.66423727,42,highway,RSU_3,29.99860729,25,0,2.913697468,114.8429585,67.69613065,719.7391141,9.389716005,R2,8,28.48535797,15.74708948,stable,0.458916306,stay
V268,169,4.077514155,76.44407281,6.398158753,65,highway,RSU_1,20.94323406,15,0,13.30517951,112.4932875,85.89704679,857.026611,4.765222301,R6,6,32.15987129,33.53807087,stable,0.995202413,next-hop
V269,170,59.08929432,40.96710534,8.55453441,71,urban,RSU_5,29.60546553,15,1,7.931030931,121.8537864,98.39402046,707.479396,5.961249722,R9,3,43.14661723,48.04056308,stable,1.053813448,next-hop
V270,171,67.75643618,65.51737145,6.320647348,29,highway,RSU_2,24.67827233,10,1,8.018370795,122.8540472,72.19526403,558.9770739,9.15358825,R5,2,22.75157531,30.8619941,stable,1.264941358,next-hop
V271,172,1.658782893,26.0236598,20.64602987,65,highway,RSU_1,15.85920515,15,0,14.27954513,112.4896406,95.40455762,530.7667935,3.851212603,R5,2,7.314416191,40.97601557,stable,5.56357757,next-hop
V272,173,51.20930583,15.94922625,6.362731935,47,rural,RSU_5,25.06753216,15,1,6.162724933,160.0991777,82.17966545,926.8297249,8.169783736,R3,8,33.38302205,38.09438351,stable,1.059432628,next-hop
V273,174,22.64957752,16.04626143,25.91099343,62,highway,RSU_1,37.98813199,10,0,13.66130741,85.72663804,89.93056586,945.66348,9.927699464,R8,4,49.40952031,43.95744639,stable,0.790378402,stay
V274,175,64.51727904,7.049194564,17.79846577,45,urban,RSU_4,22.32779698,15,0,14.66531168,119.8752567,91.34032725,671.5462406,6.867420952,R6,4,43.44065282,48.59438807,stable,1.049964322,next-hop
V275,176,17.4366429,18.56467049,18.17519061,74,highway,RSU_1,23.07080974,15,1,5.142024569,113.6246728,107.6905481,582.0861623,9.853335801,R2,3,39.12151911,6.004245067,unstable,0.054943429,stay
V276,177,69.09377381,66.4219385,19.03986269,67,rural,RSU_1,16.6485222,15,0,8.68250504,170.1701625,95.94283914,989.3081066,5.642311885,R5,9,12.94258942,6.254139712,stable,0.426798554,stay
V277,178,38.67353463,88.16906118,9.270342658,48,urban,RSU_4,30.37618621,15,1,8.946629988,97.57982528,68.50146845,772.9319018,2.3774805,R4,6,38.68786486,31.74900345,stable,0.79687021,stay
V278,179,93.67299887,81.41256856,9.942257578,46,highway,RSU_2,36.23105911,15,0,13.26018545,192.8824571,54.17230388,738.3275219,2.580362926,R9,5,8.666446936,47.94104078,unstable,5.505995173,next-hop
V279,180,13.75209441,68.51343099,12.97043307,37,urban,RSU_5,23.82307233,20,1,5.950805773,100.4622334,50.13898809,870.8038737,7.582370337,R4,9,27.22630872,26.85573827,stable,0.910565548,stay
V280,181,34.10663511,11.04318634,19.8374104,79,highway,RSU_3,21.00613894,15,0,12.37455176,124.4032837,113.3092169,584.4346697,1.0081789,R8,7,21.69048877,42.79008038,unstable,1.962675986,next-hop
V281,182,11.34735212,28.91874463,10.2529444,93,rural,RSU_2,38.91529635,10,0,14.62309609,103.9640232,115.9477036,789.9948617,6.956991276,R1,6,45.73788497,39.55584889,stable,0.795267823,stay
V282,183,92.46936183,30.98068753,7.908293178,88,highway,RSU_1,33.62681536,15,0,12.92437649,114.4037532,56.58780414,945.0811782,2.361445997,R5,6,12.19260871,27.42135233,stable,2.22539992,next-hop
V283,184,87.73393534,24.99569464,29.25292216,93,urban,RSU_3,29.17908898,20,0,13.81882368,171.3229641,84.09375328,511.534243,9.859317257,R9,7,40.49982516,28.09275475,stable,0.595058087,stay
V284,185,25.79416277,51.50056597,5.54954537,40,urban,RSU_4,22.63827916,10,0,11.20860771,137.1685662,60.61166424,836.4698534,2.468147747,R3,7,7.183035585,24.62150357,unstable,3.403048105,next-hop
V285,186,65.9984046,53.55538149,25.06743513,43,urban,RSU_2,20.51995045,10,0,13.75142488,99.50908608,116.4124361,775.7119779,5.972175955,R6,2,36.57896422,16.34894263,stable,0.387227545,stay
V286,187,81.72222002,35.68859752,24.70087874,22,highway,RSU_5,32.89360098,15,1,4.14305826,85.59618544,67.27827618,975.4003922,7.025011977,R6,3,18.22001929,43.64205208,stable,2.325030115,next-hop
V287,188,55.52008116,35.37891587,12.43035285,81,highway,RSU_2,28.04472043,25,1,11.2606984,107.5899464,85.11529669,629.349255,8.37546567,R6,8,48.91610403,14.4306562,stable,0.211253633,stay
V288,189,52.96505784,82.85555979,8.3906654,21,highway,RSU_2,28.01499542,20,1,11.51440561,193.4723334,61.59341342,929.445821,5.133373469,R4,2,35.2284548,45.81142475,stable,1.249075977,next-hop
V289,190,24.18522909,78.92928483,8.640716168,85,rural,RSU_3,16.84274547,25,1,7.709352304,181.4380098,73.29327592,654.4928509,9.404188822,R7,9,18.90074665,21.18774243,unstable,1.026958399,next-hop
V290,191,9.310276781,30.77958317,22.43579043,61,rural,RSU_4,27.80486192,15,1,3.036600076,132.8208459,68.67644526,714.931788,5.322217358,R3,4,15.59844609,6.192378792,unstable,0.343764729,stay
V291,192,89.7215758,91.37884439,21.07016478,53,rural,RSU_4,35.56860078,20,0,10.0917687,137.8394266,83.27982301,606.6437824,3.268539461,R6,9,33.76889496,12.57701123,stable,0.339758277,stay
V292,193,90.04180572,95.2815017,24.56864186,61,urban,RSU_2,38.66998194,25,1,2.674450485,187.9239367,79.38473734,931.7955079,6.337316958,R5,7,17.27287002,44.9521144,stable,2.539096156,next-hop
V293,194,63.31014573,32.6742542,28.43702931,39,urban,RSU_4,17.66705994,20,1,6.97123245,150.9614459,73.15584562,597.7048303,6.922050218,R3,5,13.40624086,10.7800044,stable,0.734882938,stay
V294,195,33.9029791,35.44249488,22.29818408,87,urban,RSU_3,30.77913027,15,0,7.117712977,185.6920478,57.41143324,929.5064966,5.566520287,R2,8,34.14513676,38.24481518,stable,1.064401044,next-hop
V295,196,34.92095746,50.56341534,8.896288414,64,urban,RSU_3,29.20868127,20,0,14.98599261,139.0206925,83.91409154,727.8066913,7.598639153,R1,3,37.59291701,13.2266169,stable,0.275851613,stay
V296,197,72.59556789,94.11208125,11.08606542,94,urban,RSU_5,37.25781227,15,0,5.897426438,104.0117143,109.5145613,917.5427469,4.786126994,R8,8,15.7112738,27.45198034,stable,1.699417829,next-hop
V297,198,89.711026,87.63194331,26.05484327,61,highway,RSU_4,33.78110075,25,1,12.66590119,167.1112376,101.1156336,632.2442796,1.039031414,R1,3,29.11426099,14.23431548,stable,0.47852182,stay
V298,199,88.70864243,10.25679626,10.2326519,66,urban,RSU_5,39.13154673,20,0,2.691231908,143.1671983,100.4402419,566.3650707,3.380850441,R5,6,34.86332972,19.9924447,stable,0.539643454,stay
V299,200,77.98755459,39.27307433,6.813057924,24,highway,RSU_1,39.00081344,10,1,8.88695781,160.2127496,75.62642157,777.4806325,9.513147955,R5,9,47.38625202,10.6170001,unstable,0.128920849,stay
V300,201,64.20316462,55.33711897,22.58200135,68,rural,RSU_3,20.64212733,15,0,8.976991821,98.86771,99.58933565,754.7185335,7.869009279,R1,9,41.15449822,30.02010243,unstable,0.650758782,stay
V301,202,8.4139965,50.31324726,15.06315889,56,rural,RSU_2,33.1337718,20,0,10.17374809,157.7122162,82.5872037,678.303689,2.705804418,R9,2,23.93666826,21.46213445,stable,0.869563583,stay
V302,203,16.16287141,19.38630679,28.00100131,53,rural,RSU_3,28.26307728,10,1,12.53006764,125.8708577,60.51932636,831.4107093,1.599876927,R5,6,42.99833047,21.44678904,stable,0.482783132,stay
V303,204,89.85541885,85.88167712,21.25637678,92,rural,RSU_1,20.36504988,10,0,11.90500396,119.8397303,79.3334825,547.5714144,4.157172086,R9,9,24.87622942,6.735837417,unstable,0.22920233,stay
V304,205,60.64290597,67.6940783,7.260474445,89,rural,RSU_2,19.87172706,10,0,11.89310567,160.5770649,59.29170417,811.0005375,8.52671736,R6,6,10.85569936,11.12577751,stable,0.939611753,next-hop
V305,206,0.919705162,83.79083749,28.69641418,37,urban,RSU_4,17.02710853,10,0,7.619821146,151.0686936,58.01379732,605.8780468,1.953814719,R7,3,20.34952028,36.83887185,stable,1.790768501,next-hop
V306,207,10.14715429,85.87642793,11.46393159,97,urban,RSU_4,34.88863191,15,1,11.45712927,157.8928915,51.61415159,564.477278,5.890184842,R7,5,41.21258048,18.15441258,unstable,0.381604724,stay
V307,208,66.35017691,74.83558537,13.43031226,38,urban,RSU_3,23.11261952,20,0,8.387104331,195.8399677,69.79980107,954.8040901,3.475002205,R2,4,48.01121496,24.89311179,stable,0.483735332,stay
V308,209,0.506158385,43.92106012,15.05651034,97,rural,RSU_2,36.42422088,10,0,2.870365318,164.1435763,73.1612349,729.8978806,7.536295201,R5,6,49.26126896,39.33805376,unstable,0.723196537,stay
V309,210,16.08080514,61.0546755,6.28060741,59,rural,RSU_2,30.20788415,20,0,13.57236317,156.9078755,98.96105991,881.7084358,1.003692843,R2,7,33.75927465,25.01408474,stable,0.73091752,stay
V310,211,54.87337894,16.03654061,17.41288556,36,highway,RSU_5,31.84083387,20,0,13.57212298,153.626365,87.66033494,544.5584642,3.494567143,R4,9,26.52538808,15.15240642,unstable,0.536295977,stay
V311,212,69.18951977,67.36454175,8.082962277,79,urban,RSU_1,22.29184374,25,0,6.197423941,127.8457099,110.0914798,528.732439,7.11325328,R3,5,12.29256789,29.74209094,stable,2.348385604,next-hop
V312,213,65.19612595,17.92532557,15.02425817,61,rural,RSU_4,26.43235698,20,1,13.88073405,180.7030029,62.35294387,747.4261065,5.920754608,R6,7,9.613593828,41.05427027,stable,4.211231897,next-hop
V313,214,22.42693095,69.39495905,13.7677447,91,rural,RSU_3,25.30793945,15,1,11.8537925,125.7126323,68.61696521,657.7755758,8.009790639,R5,6,28.33259926,31.98388476,stable,1.048774333,next-hop
V314,215,71.21792213,22.95981608,24.32100209,84,rural,RSU_2,20.8922166,15,1,7.210416001,164.0292361,115.8753278,502.4536463,2.419083401,R1,5,37.75005883,23.9081562,stable,0.60913682,stay
V315,216,23.72490875,11.75513002,25.07926279,72,highway,RSU_4,35.81280421,10,0,6.30957278,115.1772374,81.08316734,591.6473224,5.778779814,R2,2,19.57649283,10.65310328,stable,0.486390537,stay
V316,217,32.53996982,16.52844901,8.83532206,26,rural,RSU_3,30.55211265,20,0,14.67685509,97.73077301,105.233566,609.3877577,2.761928114,R7,7,35.36045275,16.19209287,stable,0.430296034,stay
V317,218,74.64914051,0.199213522,14.16377968,24,highway,RSU_4,15.93579944,15,1,11.26415052,95.57159688,84.45173541,644.2531773,6.752981254,R9,4,30.68646797,47.5753495,stable,1.482839215,next-hop
V318,219,64.9632899,71.87396179,14.33382903,43,highway,RSU_3,35.49792548,15,0,6.924529412,156.1470628,82.97599599,938.7677885,2.182082733,R1,3,47.33369878,39.73136214,unstable,0.817567667,stay
V319,220,84.92234105,73.24010491,8.785261098,47,urban,RSU_4,17.6509439,15,0,10.34579054,119.3545917,60.36814016,710.3012656,2.338244296,R4,2,14.43006192,8.940734943,stable,0.59620845,stay
V320,221,65.76128923,51.49333499,24.96133763,81,rural,RSU_5,25.09241084,10,1,9.429840587,113.0059146,109.5839728,839.7161952,3.953847175,R3,9,31.597631,5.248157266,stable,0.126554906,stay
V321,222,56.83086033,16.13628011,22.68070821,36,highway,RSU_1,29.28142254,15,0,8.819020295,151.0471195,55.48486964,509.1980463,4.617157817,R5,6,23.6208608,12.89387036,unstable,0.49969635,stay
V322,223,9.367476783,8.355433751,9.759544657,39,rural,RSU_4,15.19128114,20,1,10.38112468,83.08037054,71.71827663,906.9628389,5.487036855,R5,6,16.77089974,47.47508322,stable,2.775930838,next-hop
V323,224,36.77158031,1.912896644,14.16804771,22,urban,RSU_1,31.32270264,15,0,8.989142188,109.5470782,97.14276502,620.1644721,6.22636183,R2,4,21.07815326,31.1017513,stable,1.413280795,next-hop
V324,225,26.52023677,16.5748177,7.645125621,56,urban,RSU_4,31.49257349,15,0,10.5122746,120.8656742,85.50802856,654.5196645,5.219324378,R5,9,18.25407297,42.73968894,stable,2.28918498,next-hop
V325,226,24.39896434,89.0855535,20.70516493,34,highway,RSU_2,31.31315793,10,1,13.79839131,165.0048309,111.6964829,522.628216,1.410748499,R4,8,28.74418724,25.93512558,stable,0.888166264,stay
V326,227,97.30105548,24.15368417,8.034298114,70,urban,RSU_5,19.08669845,20,0,14.91244459,145.4001497,52.7508567,704.846453,4.091143392,R1,8,30.11244374,42.19862687,stable,1.360456958,next-hop
V327,228,39.30977247,35.42713272,29.64835422,67,urban,RSU_5,21.39330817,15,0,11.22072935,182.7186341,95.45852636,926.2883864,1.552437509,R1,7,43.94930303,6.526238799,stable,0.13297033,stay
V328,229,89.20465552,10.53454845,24.51705187,27,urban,RSU_1,21.18439549,20,0,14.06167042,120.1407636,83.42258294,689.3671291,2.062753969,R1,7,40.15876155,24.20687512,unstable,0.582151883,stay
V329,230,63.1138626,22.23613047,14.75596374,32,rural,RSU_2,39.00167458,20,0,13.1593333,115.5729191,60.80182764,954.3026354,1.83541211,R8,9,18.61318526,21.99175177,stable,1.163160566,next-hop
V330,231,79.48113035,51.92245708,19.46409831,67,rural,RSU_3,16.68820468,15,0,5.835486174,83.98368903,102.0276335,933.7238016,2.422859834,R3,4,46.90963785,49.16958826,stable,1.023948077,next-hop
V331,232,50.26370931,60.77526831,27.78354541,22,highway,RSU_5,25.71903769,10,1,14.12780378,194.2060761,78.79147988,530.9804715,8.3162848,R9,4,44.07587479,18.52140795,unstable,0.337053609,stay
V332,233,57.69038846,24.53523142,18.85248201,84,highway,RSU_2,36.78134765,20,0,2.920517001,140.1790576,87.2107333,652.6359719,6.64815157,R2,6,33.16383334,23.76125818,stable,0.649999536,stay
V333,234,49.25176938,5.773215923,9.36246216,92,urban,RSU_2,34.23664986,25,0,6.288983674,140.3028698,117.7086246,955.2086538,5.561028191,R9,6,5.838283971,39.14603819,stable,6.649448667,next-hop
